timestamp,sniffer_cpu,sniffer_mem_mb,detector_cpu,detector_mem_mb,system_cpu,system_mem_pct
2025-10-26 09:23:08,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:23:13,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:23:18,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:23:24,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:23:29,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:23:34,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:23:39,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:23:45,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:23:50,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:23:55,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:24:00,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:24:06,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:24:11,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:24:16,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:24:22,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:24:27,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:24:32,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:24:37,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:24:43,0.0,4.5625,6.6,139.281,33.3,7.3
2025-10-26 09:24:48,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:24:53,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:24:59,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:25:04,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:25:09,0.0,4.5625,6.6,139.281,20.0,7.4
2025-10-26 09:25:15,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:25:20,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:25:25,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:25:30,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:25:36,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:25:41,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:25:46,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:25:52,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:25:57,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:26:02,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:26:07,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:26:13,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:26:18,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:26:23,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:26:28,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:26:34,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:26:39,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:26:44,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:26:49,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:26:55,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:27:00,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:27:05,0.0,4.5625,6.6,139.281,50.0,7.3
2025-10-26 09:27:10,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:27:16,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:27:21,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:27:26,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:27:31,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:27:37,0.0,4.5625,6.6,139.281,33.3,7.4
2025-10-26 09:27:42,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:27:47,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:27:53,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:27:58,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:28:03,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:28:08,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:28:14,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:28:19,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:28:24,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:28:29,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:28:35,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:28:40,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:28:45,0.0,4.5625,6.6,139.281,50.0,7.4
2025-10-26 09:28:50,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:28:56,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:29:01,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:29:06,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:29:12,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:29:17,0.0,4.5625,6.6,139.281,33.3,7.2
2025-10-26 09:29:22,0.0,4.5625,6.6,139.281,33.3,7.3
2025-10-26 09:29:28,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:29:33,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:29:38,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:29:44,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:29:49,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:29:54,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:29:59,0.0,4.5625,6.6,139.281,25.0,7.3
2025-10-26 09:30:05,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:30:10,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:30:15,0.0,4.5625,6.6,139.281,33.3,7.3
2025-10-26 09:30:20,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:30:26,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:30:31,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:30:36,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:30:41,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:30:47,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:30:52,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:30:57,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:31:02,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:31:08,0.0,4.5625,6.6,139.281,33.3,7.3
2025-10-26 09:31:13,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:31:18,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:31:24,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:31:29,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:31:35,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:31:48,0.0,4.5625,6.6,139.281,33.3,7.4
2025-10-26 09:31:55,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:32:00,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:32:05,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:32:11,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:32:16,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:32:21,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:32:27,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:32:32,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:32:37,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:32:42,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:32:48,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:32:53,0.0,4.5625,6.6,139.281,50.0,7.3
2025-10-26 09:32:58,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:33:04,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:33:09,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:33:14,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:33:19,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:33:25,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:33:30,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:33:35,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:33:41,0.0,4.5625,6.6,139.281,33.3,7.4
2025-10-26 09:33:49,0.0,4.5625,6.6,139.281,10.0,7.4
2025-10-26 09:33:57,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:34:03,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:34:08,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:34:13,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:34:18,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:34:24,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:34:29,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:34:34,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:34:39,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:34:45,0.0,4.5625,6.6,139.281,33.3,7.3
2025-10-26 09:34:50,0.0,4.5625,6.6,139.281,50.0,7.3
2025-10-26 09:34:55,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:35:01,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:35:06,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:35:11,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:35:16,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:35:22,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:35:27,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:35:32,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:35:37,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:35:43,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:35:48,0.0,4.5625,6.6,139.281,50.0,7.3
2025-10-26 09:35:53,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:35:58,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:36:04,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:36:09,0.0,4.5625,6.6,139.281,0.0,7.4
2025-10-26 09:36:14,0.0,4.5625,6.6,139.281,0.0,7.2
2025-10-26 09:36:19,0.0,4.5625,6.6,139.281,0.0,7.3
2025-10-26 09:36:25,0.0,4.5625,6.7,139.281,0.0,7.5
2025-10-26 09:36:30,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:36:35,0.0,4.5625,6.7,139.281,0.0,7.6
2025-10-26 09:36:41,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:36:46,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:36:51,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:36:57,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:37:02,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:37:07,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:37:12,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:37:18,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:37:23,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:37:28,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:37:33,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:37:39,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:37:44,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:37:49,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:37:54,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:38:00,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:38:05,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:38:10,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:38:16,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:38:21,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:38:26,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:38:31,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:38:37,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:38:42,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:38:47,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:38:52,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:38:58,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:39:03,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:39:08,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:39:14,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:39:19,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:39:24,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:39:29,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:39:35,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:39:40,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:39:45,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:39:50,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:39:56,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:40:01,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:40:06,0.0,4.5625,6.7,139.281,50.0,7.4
2025-10-26 09:40:11,0.0,4.5625,6.7,139.281,33.3,7.4
2025-10-26 09:40:17,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:40:22,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:40:27,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:40:32,0.0,4.5625,6.7,139.281,50.0,7.4
2025-10-26 09:40:38,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:40:43,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:40:48,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:40:53,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:40:59,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:41:04,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:41:09,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:41:14,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:41:20,0.0,4.5625,6.7,139.281,0.0,7.5
2025-10-26 09:41:25,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:41:30,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:41:36,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:41:41,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:41:46,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:41:51,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:41:57,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:42:02,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:42:07,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:42:12,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:42:18,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:42:23,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:42:28,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:42:33,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:42:39,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:42:44,0.0,4.5625,6.7,139.281,25.0,7.3
2025-10-26 09:42:49,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:42:55,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:43:00,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:43:05,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:43:10,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:43:16,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:43:21,0.0,4.5625,6.7,139.281,0.0,7.5
2025-10-26 09:43:26,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:43:31,0.0,4.5625,6.7,139.281,50.0,7.4
2025-10-26 09:43:37,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:43:42,0.0,4.5625,6.7,139.281,25.0,7.3
2025-10-26 09:43:47,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:43:52,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:43:58,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:44:03,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:44:08,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:44:13,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:44:19,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:44:24,0.0,4.5625,6.7,139.281,0.0,7.5
2025-10-26 09:44:29,0.0,4.5625,6.7,139.281,0.0,7.5
2025-10-26 09:44:35,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:44:40,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:44:45,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:44:50,0.0,4.5625,6.7,139.281,0.0,7.5
2025-10-26 09:44:56,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:45:01,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:45:06,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:45:11,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:45:17,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:45:22,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:45:27,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:45:33,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:45:38,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:45:43,0.0,4.5625,6.7,139.281,33.3,7.4
2025-10-26 09:45:48,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:45:54,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:45:59,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:46:04,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:46:09,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:46:15,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:46:20,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:46:25,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:46:30,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:46:36,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:46:41,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:46:46,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:46:51,0.0,4.5625,6.7,139.281,25.0,7.4
2025-10-26 09:46:57,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:47:02,0.0,4.5625,6.7,139.281,0.0,7.5
2025-10-26 09:47:07,0.0,4.5625,6.7,139.281,0.0,7.5
2025-10-26 09:47:13,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:47:18,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:47:23,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:47:28,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:47:34,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:47:39,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:47:44,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:47:50,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:47:55,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:48:00,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:48:05,0.0,4.5625,6.7,139.281,50.0,7.3
2025-10-26 09:48:11,0.0,4.5625,6.7,139.281,50.0,7.3
2025-10-26 09:48:16,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:48:21,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:48:26,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:48:32,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:48:37,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:48:42,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:48:48,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:48:53,0.0,4.5625,6.7,139.281,50.0,7.5
2025-10-26 09:48:58,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:49:04,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:49:09,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:49:14,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:49:20,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:49:25,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:49:30,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:49:35,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:49:41,0.0,4.5625,6.7,139.281,0.0,7.2
2025-10-26 09:49:46,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:49:51,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:49:56,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:50:02,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:50:07,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:50:12,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:50:18,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:50:23,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:50:28,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:50:34,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:50:39,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:50:44,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:50:49,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:50:55,0.0,4.5625,6.7,139.281,50.0,7.4
2025-10-26 09:51:00,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:51:05,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:51:10,0.0,4.5625,6.7,139.281,25.0,7.3
2025-10-26 09:51:16,0.0,4.5625,6.7,139.281,50.0,7.3
2025-10-26 09:51:21,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:51:26,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:51:32,0.0,4.5625,6.7,139.281,33.3,7.3
2025-10-26 09:51:37,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:51:42,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:51:47,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:51:53,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:51:58,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:52:03,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:52:08,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:52:14,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:52:19,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:52:24,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:52:29,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:52:35,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:52:40,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:52:45,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:52:51,0.0,4.5625,6.7,139.281,0.0,7.4
2025-10-26 09:52:56,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:53:01,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:53:06,0.0,4.5625,6.7,139.281,0.0,7.3
2025-10-26 09:53:12,0.0,4.5625,6.7,139.281,0.0,7.4
