timestamp,sniffer_rss,sniffer_vsz,detector_rss,detector_vsz,system_free,system_available
2025-10-26 09:23:08.4,5625.9,79688.139,281.447,492.7240,7355,
2025-10-26 09:23:13.4,5625.9,79688.139,281.447,492.7240,7362,
2025-10-26 09:23:18.4,5625.9,79688.139,281.447,492.7253,7368,
2025-10-26 09:23:24.4,5625.9,79688.139,281.447,492.7249,7364,
2025-10-26 09:23:29.4,5625.9,79688.139,281.447,492.7244,7359,
2025-10-26 09:23:34.4,5625.9,79688.139,281.447,492.7244,7359,
2025-10-26 09:23:39.4,5625.9,79688.139,281.447,492.7242,7357,
2025-10-26 09:23:45.4,5625.9,79688.139,281.447,492.7241,7356,
2025-10-26 09:23:50.4,5625.9,79688.139,281.447,492.7240,7355,
2025-10-26 09:23:55.4,5625.9,79688.139,281.447,492.7236,7351,
2025-10-26 09:24:00.4,5625.9,79688.139,281.447,492.7249,7364,
2025-10-26 09:24:06.4,5625.9,79688.139,281.447,492.7247,7362,
2025-10-26 09:24:11.4,5625.9,79688.139,281.447,492.7244,7360,
2025-10-26 09:24:16.4,5625.9,79688.139,281.447,492.7251,7366,
2025-10-26 09:24:22.4,5625.9,79688.139,281.447,492.7236,7351,
2025-10-26 09:24:27.4,5625.9,79688.139,281.447,492.7243,7358,
2025-10-26 09:24:32.4,5625.9,79688.139,281.447,492.7235,7351,
2025-10-26 09:24:37.4,5625.9,79688.139,281.447,492.7242,7358,
2025-10-26 09:24:43.4,5625.9,79688.139,281.447,492.7247,7362,
2025-10-26 09:24:48.4,5625.9,79688.139,281.447,492.7237,7352,
2025-10-26 09:24:53.4,5625.9,79688.139,281.447,492.7245,7361,
2025-10-26 09:24:59.4,5625.9,79688.139,281.447,492.7247,7363,
2025-10-26 09:25:04.4,5625.9,79688.139,281.447,492.7246,7361,
2025-10-26 09:25:09.4,5625.9,79688.139,281.447,492.7238,7354,
2025-10-26 09:25:15.4,5625.9,79688.139,281.447,492.7238,7354,
2025-10-26 09:25:20.4,5625.9,79688.139,281.447,492.7246,7362,
2025-10-26 09:25:25.4,5625.9,79688.139,281.447,492.7244,7360,
2025-10-26 09:25:30.4,5625.9,79688.139,281.447,492.7247,7363,
2025-10-26 09:25:36.4,5625.9,79688.139,281.447,492.7245,7361,
2025-10-26 09:25:41.4,5625.9,79688.139,281.447,492.7243,7359,
2025-10-26 09:25:46.4,5625.9,79688.139,281.447,492.7242,7358,
2025-10-26 09:25:52.4,5625.9,79688.139,281.447,492.7243,7359,
2025-10-26 09:25:57.4,5625.9,79688.139,281.447,492.7240,7356,
2025-10-26 09:26:02.4,5625.9,79688.139,281.447,492.7238,7354,
2025-10-26 09:26:07.4,5625.9,79688.139,281.447,492.7238,7354,
2025-10-26 09:26:13.4,5625.9,79688.139,281.447,492.7240,7356,
2025-10-26 09:26:18.4,5625.9,79688.139,281.447,492.7239,7355,
2025-10-26 09:26:23.4,5625.9,79688.139,281.447,492.7235,7351,
2025-10-26 09:26:28.4,5625.9,79688.139,281.447,492.7249,7365,
2025-10-26 09:26:34.4,5625.9,79688.139,281.447,492.7238,7354,
2025-10-26 09:26:39.4,5625.9,79688.139,281.447,492.7245,7361,
2025-10-26 09:26:44.4,5625.9,79688.139,281.447,492.7246,7363,
2025-10-26 09:26:49.4,5625.9,79688.139,281.447,492.7246,7362,
2025-10-26 09:26:55.4,5625.9,79688.139,281.447,492.7246,7362,
2025-10-26 09:27:00.4,5625.9,79688.139,281.447,492.7246,7362,
2025-10-26 09:27:05.4,5625.9,79688.139,281.447,492.7243,7360,
2025-10-26 09:27:10.4,5625.9,79688.139,281.447,492.7241,7357,
2025-10-26 09:27:16.4,5625.9,79688.139,281.447,492.7242,7359,
2025-10-26 09:27:21.4,5625.9,79688.139,281.447,492.7242,7358,
2025-10-26 09:27:26.4,5625.9,79688.139,281.447,492.7236,7353,
2025-10-26 09:27:31.4,5625.9,79688.139,281.447,492.7236,7353,
2025-10-26 09:27:37.4,5625.9,79688.139,281.447,492.7238,7355,
2025-10-26 09:27:42.4,5625.9,79688.139,281.447,492.7237,7354,
2025-10-26 09:27:47.4,5625.9,79688.139,281.447,492.7239,7355,
2025-10-26 09:27:53.4,5625.9,79688.139,281.447,492.7238,7355,
2025-10-26 09:27:58.4,5625.9,79688.139,281.447,492.7242,7359,
2025-10-26 09:28:03.4,5625.9,79688.139,281.447,492.7249,7366,
2025-10-26 09:28:08.4,5625.9,79688.139,281.447,492.7238,7355,
2025-10-26 09:28:14.4,5625.9,79688.139,281.447,492.7236,7353,
2025-10-26 09:28:19.4,5625.9,79688.139,281.447,492.7247,7371,
2025-10-26 09:28:24.4,5625.9,79688.139,281.447,492.7251,7368,
2025-10-26 09:28:29.4,5625.9,79688.139,281.447,492.7242,7359,
2025-10-26 09:28:35.4,5625.9,79688.139,281.447,492.7241,7358,
2025-10-26 09:28:40.4,5625.9,79688.139,281.447,492.7240,7357,
2025-10-26 09:28:45.4,5625.9,79688.139,281.447,492.7239,7356,
2025-10-26 09:28:50.4,5625.9,79688.139,281.447,492.7240,7357,
2025-10-26 09:28:56.4,5625.9,79688.139,281.447,492.7224,7341,
2025-10-26 09:29:01.4,5625.9,79688.139,281.447,492.7244,7361,
2025-10-26 09:29:06.4,5625.9,79688.139,281.447,492.7243,7361,
2025-10-26 09:29:12.4,5625.9,79688.139,281.447,492.7239,7357,
2025-10-26 09:29:17.4,5625.9,79688.139,281.447,492.7248,7366,
2025-10-26 09:29:22.4,5625.9,79688.139,281.447,492.7246,7363,
2025-10-26 09:29:28.4,5625.9,79688.139,281.447,492.7233,7351,
2025-10-26 09:29:33.4,5625.9,79688.139,281.447,492.7239,7356,
2025-10-26 09:29:38.4,5625.9,79688.139,281.447,492.7240,7358,
2025-10-26 09:29:44.4,5625.9,79688.139,281.447,492.7238,7355,
2025-10-26 09:29:49.4,5625.9,79688.139,281.447,492.7239,7357,
2025-10-26 09:29:54.4,5625.9,79688.139,281.447,492.7239,7356,
2025-10-26 09:29:59.4,5625.9,79688.139,281.447,492.7242,7360,
2025-10-26 09:30:05.4,5625.9,79688.139,281.447,492.7241,7359,
2025-10-26 09:30:10.4,5625.9,79688.139,281.447,492.7242,7359,
2025-10-26 09:30:15.4,5625.9,79688.139,281.447,492.7239,7357,
2025-10-26 09:30:20.4,5625.9,79688.139,281.447,492.7241,7359,
2025-10-26 09:30:26.4,5625.9,79688.139,281.447,492.7239,7357,
2025-10-26 09:30:31.4,5625.9,79688.139,281.447,492.7239,7357,
2025-10-26 09:30:36.4,5625.9,79688.139,281.447,492.7238,7356,
2025-10-26 09:30:41.4,5625.9,79688.139,281.447,492.7244,7362,
2025-10-26 09:30:47.4,5625.9,79688.139,281.447,492.7241,7359,
2025-10-26 09:30:52.4,5625.9,79688.139,281.447,492.7244,7362,
2025-10-26 09:30:57.4,5625.9,79688.139,281.447,492.7247,7365,
2025-10-26 09:31:02.4,5625.9,79688.139,281.447,492.7236,7354,
2025-10-26 09:31:08.4,5625.9,79688.139,281.447,492.7241,7359,
2025-10-26 09:31:13.4,5625.9,79688.139,281.447,492.7240,7359,
2025-10-26 09:31:18.4,5625.9,79688.139,281.447,492.7240,7358,
2025-10-26 09:31:24.4,5625.9,79688.139,281.447,492.7240,7358,
2025-10-26 09:31:29.4,5625.9,79688.139,281.447,492.7239,7357,
2025-10-26 09:31:35.4,5625.9,79688.139,281.447,492.7239,7357,
2025-10-26 09:31:48.4,5625.9,79688.139,281.447,492.7235,7354,
2025-10-26 09:31:55.4,5625.9,79688.139,281.447,492.7235,7353,
2025-10-26 09:32:00.4,5625.9,79688.139,281.447,492.7232,7351,
2025-10-26 09:32:05.4,5625.9,79688.139,281.447,492.7239,7357,
2025-10-26 09:32:11.4,5625.9,79688.139,281.447,492.7244,7363,
2025-10-26 09:32:16.4,5625.9,79688.139,281.447,492.7243,7362,
2025-10-26 09:32:21.4,5625.9,79688.139,281.447,492.7238,7356,
2025-10-26 09:32:27.4,5625.9,79688.139,281.447,492.7236,7355,
2025-10-26 09:32:32.4,5625.9,79688.139,281.447,492.7237,7355,
2025-10-26 09:32:37.4,5625.9,79688.139,281.447,492.7239,7358,
2025-10-26 09:32:42.4,5625.9,79688.139,281.447,492.7250,7369,
2025-10-26 09:32:48.4,5625.9,79688.139,281.447,492.7248,7367,
2025-10-26 09:32:53.4,5625.9,79688.139,281.447,492.7241,7360,
2025-10-26 09:32:58.4,5625.9,79688.139,281.447,492.7241,7360,
2025-10-26 09:33:04.4,5625.9,79688.139,281.447,492.7240,7359,
2025-10-26 09:33:09.4,5625.9,79688.139,281.447,492.7235,7354,
2025-10-26 09:33:14.4,5625.9,79688.139,281.447,492.7233,7352,
2025-10-26 09:33:19.4,5625.9,79688.139,281.447,492.7241,7360,
2025-10-26 09:33:25.4,5625.9,79688.139,281.447,492.7240,7359,
2025-10-26 09:33:30.4,5625.9,79688.139,281.447,492.7240,7359,
2025-10-26 09:33:35.4,5625.9,79688.139,281.447,492.7234,7353,
2025-10-26 09:33:41.4,5625.9,79688.139,281.447,492.7232,7351,
2025-10-26 09:33:49.4,5625.9,79688.139,281.447,492.7232,7351,
2025-10-26 09:33:57.4,5625.9,79688.139,281.447,492.7244,7364,
2025-10-26 09:34:03.4,5625.9,79688.139,281.447,492.7241,7360,
2025-10-26 09:34:08.4,5625.9,79688.139,281.447,492.7244,7363,
2025-10-26 09:34:13.4,5625.9,79688.139,281.447,492.7240,7359,
2025-10-26 09:34:18.4,5625.9,79688.139,281.447,492.7240,7359,
2025-10-26 09:34:24.4,5625.9,79688.139,281.447,492.7232,7352,
2025-10-26 09:34:29.4,5625.9,79688.139,281.447,492.7232,7351,
2025-10-26 09:34:34.4,5625.9,79688.139,281.447,492.7243,7362,
2025-10-26 09:34:39.4,5625.9,79688.139,281.447,492.7245,7364,
2025-10-26 09:34:45.4,5625.9,79688.139,281.447,492.7243,7362,
2025-10-26 09:34:50.4,5625.9,79688.139,281.447,492.7240,7359,
2025-10-26 09:34:55.4,5625.9,79688.139,281.447,492.7240,7360,
2025-10-26 09:35:01.4,5625.9,79688.139,281.447,492.7237,7357,
2025-10-26 09:35:06.4,5625.9,79688.139,281.447,492.7236,7355,
2025-10-26 09:35:11.4,5625.9,79688.139,281.447,492.7231,7350,
2025-10-26 09:35:16.4,5625.9,79688.139,281.447,492.7241,7360,
2025-10-26 09:35:22.4,5625.9,79688.139,281.447,492.7239,7359,
2025-10-26 09:35:27.4,5625.9,79688.139,281.447,492.7237,7357,
2025-10-26 09:35:32.4,5625.9,79688.139,281.447,492.7236,7356,
2025-10-26 09:35:37.4,5625.9,79688.139,281.447,492.7243,7363,
2025-10-26 09:35:43.4,5625.9,79688.139,281.447,492.7240,7360,
2025-10-26 09:35:48.4,5625.9,79688.139,281.447,492.7239,7359,
2025-10-26 09:35:53.4,5625.9,79688.139,281.447,492.7237,7357,
2025-10-26 09:35:58.4,5625.9,79688.139,281.447,492.7244,7363,
2025-10-26 09:36:04.4,5625.9,79688.139,281.447,492.7243,7363,
2025-10-26 09:36:09.4,5625.9,79688.139,281.447,492.7236,7356,
2025-10-26 09:36:14.4,5625.9,79688.139,281.447,492.7246,7366,
2025-10-26 09:36:19.4,5625.9,79688.139,281.447,492.7241,7361,
2025-10-26 09:36:25.4,5625.9,79688.139,281.447,492.7225,7345,
2025-10-26 09:36:30.4,5625.9,79688.139,281.447,492.7238,7358,
2025-10-26 09:36:35.4,5625.9,79688.139,281.447,492.7227,7347,
2025-10-26 09:36:41.4,5625.9,79688.139,281.447,492.7239,7359,
2025-10-26 09:36:46.4,5625.9,79688.139,281.447,492.7236,7357,
2025-10-26 09:36:51.4,5625.9,79688.139,281.447,492.7239,7359,
2025-10-26 09:36:57.4,5625.9,79688.139,281.447,492.7244,7364,
2025-10-26 09:37:02.4,5625.9,79688.139,281.447,492.7243,7363,
2025-10-26 09:37:07.4,5625.9,79688.139,281.447,492.7231,7351,
2025-10-26 09:37:12.4,5625.9,79688.139,281.447,492.7236,7356,
2025-10-26 09:37:18.4,5625.9,79688.139,281.447,492.7233,7353,
2025-10-26 09:37:23.4,5625.9,79688.139,281.447,492.7236,7356,
2025-10-26 09:37:28.4,5625.9,79688.139,281.447,492.7233,7353,
2025-10-26 09:37:33.4,5625.9,79688.139,281.447,492.7233,7353,
2025-10-26 09:37:39.4,5625.9,79688.139,281.447,492.7234,7355,
2025-10-26 09:37:44.4,5625.9,79688.139,281.447,492.7240,7360,
2025-10-26 09:37:49.4,5625.9,79688.139,281.447,492.7231,7352,
2025-10-26 09:37:54.4,5625.9,79688.139,281.447,492.7235,7356,
2025-10-26 09:38:00.4,5625.9,79688.139,281.447,492.7239,7359,
2025-10-26 09:38:05.4,5625.9,79688.139,281.447,492.7238,7359,
2025-10-26 09:38:10.4,5625.9,79688.139,281.447,492.7238,7359,
2025-10-26 09:38:16.4,5625.9,79688.139,281.447,492.7235,7356,
2025-10-26 09:38:21.4,5625.9,79688.139,281.447,492.7242,7363,
2025-10-26 09:38:26.4,5625.9,79688.139,281.447,492.7239,7359,
2025-10-26 09:38:31.4,5625.9,79688.139,281.447,492.7232,7353,
2025-10-26 09:38:37.4,5625.9,79688.139,281.447,492.7230,7351,
2025-10-26 09:38:42.4,5625.9,79688.139,281.447,492.7231,7352,
2025-10-26 09:38:47.4,5625.9,79688.139,281.447,492.7230,7351,
2025-10-26 09:38:52.4,5625.9,79688.139,281.447,492.7242,7363,
2025-10-26 09:38:58.4,5625.9,79688.139,281.447,492.7238,7359,
2025-10-26 09:39:03.4,5625.9,79688.139,281.447,492.7248,7369,
2025-10-26 09:39:08.4,5625.9,79688.139,281.447,492.7246,7367,
2025-10-26 09:39:14.4,5625.9,79688.139,281.447,492.7238,7359,
2025-10-26 09:39:19.4,5625.9,79688.139,281.447,492.7238,7359,
2025-10-26 09:39:24.4,5625.9,79688.139,281.447,492.7232,7353,
2025-10-26 09:39:29.4,5625.9,79688.139,281.447,492.7231,7352,
2025-10-26 09:39:35.4,5625.9,79688.139,281.447,492.7235,7356,
2025-10-26 09:39:40.4,5625.9,79688.139,281.447,492.7234,7355,
2025-10-26 09:39:45.4,5625.9,79688.139,281.447,492.7229,7350,
2025-10-26 09:39:50.4,5625.9,79688.139,281.447,492.7229,7350,
2025-10-26 09:39:56.4,5625.9,79688.139,281.447,492.7235,7357,
2025-10-26 09:40:01.4,5625.9,79688.139,281.447,492.7232,7354,
2025-10-26 09:40:06.4,5625.9,79688.139,281.447,492.7231,7353,
2025-10-26 09:40:11.4,5625.9,79688.139,281.447,492.7231,7352,
2025-10-26 09:40:17.4,5625.9,79688.139,281.447,492.7234,7356,
2025-10-26 09:40:22.4,5625.9,79688.139,281.447,492.7232,7353,
2025-10-26 09:40:27.4,5625.9,79688.139,281.447,492.7228,7350,
2025-10-26 09:40:32.4,5625.9,79688.139,281.447,492.7234,7355,
2025-10-26 09:40:38.4,5625.9,79688.139,281.447,492.7233,7355,
2025-10-26 09:40:43.4,5625.9,79688.139,281.447,492.7232,7354,
2025-10-26 09:40:48.4,5625.9,79688.139,281.447,492.7240,7362,
2025-10-26 09:40:53.4,5625.9,79688.139,281.447,492.7238,7360,
2025-10-26 09:40:59.4,5625.9,79688.139,281.447,492.7237,7359,
2025-10-26 09:41:04.4,5625.9,79688.139,281.447,492.7237,7359,
2025-10-26 09:41:09.4,5625.9,79688.139,281.447,492.7243,7365,
2025-10-26 09:41:14.4,5625.9,79688.139,281.447,492.7238,7360,
2025-10-26 09:41:20.4,5625.9,79688.139,281.447,492.7232,7354,
2025-10-26 09:41:25.4,5625.9,79688.139,281.447,492.7230,7349,
2025-10-26 09:41:30.4,5625.9,79688.139,281.447,492.7239,7361,
2025-10-26 09:41:36.4,5625.9,79688.139,281.447,492.7240,7362,
2025-10-26 09:41:41.4,5625.9,79688.139,281.447,492.7238,7360,
2025-10-26 09:41:46.4,5625.9,79688.139,281.447,492.7231,7353,
2025-10-26 09:41:51.4,5625.9,79688.139,281.447,492.7238,7361,
2025-10-26 09:41:57.4,5625.9,79688.139,281.447,492.7241,7363,
2025-10-26 09:42:02.4,5625.9,79688.139,281.447,492.7243,7365,
2025-10-26 09:42:07.4,5625.9,79688.139,281.447,492.7230,7353,
2025-10-26 09:42:12.4,5625.9,79688.139,281.447,492.7230,7352,
2025-10-26 09:42:18.4,5625.9,79688.139,281.447,492.7237,7360,
2025-10-26 09:42:23.4,5625.9,79688.139,281.447,492.7237,7360,
2025-10-26 09:42:28.4,5625.9,79688.139,281.447,492.7236,7358,
2025-10-26 09:42:33.4,5625.9,79688.139,281.447,492.7234,7357,
2025-10-26 09:42:39.4,5625.9,79688.139,281.447,492.7228,7351,
2025-10-26 09:42:44.4,5625.9,79688.139,281.447,492.7235,7357,
2025-10-26 09:42:49.4,5625.9,79688.139,281.447,492.7242,7364,
2025-10-26 09:42:55.4,5625.9,79688.139,281.447,492.7239,7362,
2025-10-26 09:43:00.4,5625.9,79688.139,281.447,492.7231,7354,
2025-10-26 09:43:05.4,5625.9,79688.139,281.447,492.7231,7354,
2025-10-26 09:43:10.4,5625.9,79688.139,281.447,492.7236,7359,
2025-10-26 09:43:16.4,5625.9,79688.139,281.447,492.7232,7354,
2025-10-26 09:43:21.4,5625.9,79688.139,281.447,492.7220,7350,
2025-10-26 09:43:26.4,5625.9,79688.139,281.447,492.7234,7356,
2025-10-26 09:43:31.4,5625.9,79688.139,281.447,492.7233,7356,
2025-10-26 09:43:37.4,5625.9,79688.139,281.447,492.7231,7354,
2025-10-26 09:43:42.4,5625.9,79688.139,281.447,492.7241,7363,
2025-10-26 09:43:47.4,5625.9,79688.139,281.447,492.7240,7362,
2025-10-26 09:43:52.4,5625.9,79688.139,281.447,492.7237,7360,
2025-10-26 09:43:58.4,5625.9,79688.139,281.447,492.7234,7357,
2025-10-26 09:44:03.4,5625.9,79688.139,281.447,492.7242,7364,
2025-10-26 09:44:08.4,5625.9,79688.139,281.447,492.7239,7363,
2025-10-26 09:44:13.4,5625.9,79688.139,281.447,492.7235,7358,
2025-10-26 09:44:19.4,5625.9,79688.139,281.447,492.7238,7361,
2025-10-26 09:44:24.4,5625.9,79688.139,281.447,492.7225,7348,
2025-10-26 09:44:29.4,5625.9,79688.139,281.447,492.7224,7347,
2025-10-26 09:44:35.4,5625.9,79688.139,281.447,492.7242,7366,
2025-10-26 09:44:40.4,5625.9,79688.139,281.447,492.7241,7365,
2025-10-26 09:44:45.4,5625.9,79688.139,281.447,492.7226,7349,
2025-10-26 09:44:50.4,5625.9,79688.139,281.447,492.7224,7347,
2025-10-26 09:44:56.4,5625.9,79688.139,281.447,492.7231,7354,
2025-10-26 09:45:01.4,5625.9,79688.139,281.447,492.7231,7354,
2025-10-26 09:45:06.4,5625.9,79688.139,281.447,492.7234,7358,
2025-10-26 09:45:11.4,5625.9,79688.139,281.447,492.7234,7357,
2025-10-26 09:45:17.4,5625.9,79688.139,281.447,492.7241,7364,
2025-10-26 09:45:22.4,5625.9,79688.139,281.447,492.7240,7363,
2025-10-26 09:45:27.4,5625.9,79688.139,281.447,492.7234,7358,
2025-10-26 09:45:33.4,5625.9,79688.139,281.447,492.7231,7354,
2025-10-26 09:45:38.4,5625.9,79688.139,281.447,492.7233,7356,
2025-10-26 09:45:43.4,5625.9,79688.139,281.447,492.7232,7355,
2025-10-26 09:45:48.4,5625.9,79688.139,281.447,492.7233,7357,
2025-10-26 09:45:54.4,5625.9,79688.139,281.447,492.7233,7356,
2025-10-26 09:45:59.4,5625.9,79688.139,281.447,492.7236,7360,
2025-10-26 09:46:04.4,5625.9,79688.139,281.447,492.7232,7356,
2025-10-26 09:46:09.4,5625.9,79688.139,281.447,492.7236,7360,
2025-10-26 09:46:15.4,5625.9,79688.139,281.447,492.7236,7360,
2025-10-26 09:46:20.4,5625.9,79688.139,281.447,492.7230,7355,
2025-10-26 09:46:25.4,5625.9,79688.139,281.447,492.7229,7354,
2025-10-26 09:46:30.4,5625.9,79688.139,281.447,492.7230,7355,
2025-10-26 09:46:36.4,5625.9,79688.139,281.447,492.7237,7362,
2025-10-26 09:46:41.4,5625.9,79688.139,281.447,492.7231,7362,
2025-10-26 09:46:46.4,5625.9,79688.139,281.447,492.7237,7362,
2025-10-26 09:46:51.4,5625.9,79688.139,281.447,492.7231,7356,
2025-10-26 09:46:57.4,5625.9,79688.139,281.447,492.7230,7355,
2025-10-26 09:47:02.4,5625.9,79688.139,281.447,492.7223,7348,
2025-10-26 09:47:07.4,5625.9,79688.139,281.447,492.7223,7348,
2025-10-26 09:47:13.4,5625.9,79688.139,281.447,492.7236,7361,
2025-10-26 09:47:18.4,5625.9,79688.139,281.447,492.7237,7363,
2025-10-26 09:47:23.4,5625.9,79688.139,281.447,492.7226,7352,
2025-10-26 09:47:28.4,5625.9,79688.139,281.447,492.7226,7352,
2025-10-26 09:47:34.4,5625.9,79688.139,281.447,492.7229,7355,
2025-10-26 09:47:39.4,5625.9,79688.139,281.447,492.7229,7354,
2025-10-26 09:47:44.4,5625.9,79688.139,281.447,492.7237,7362,
2025-10-26 09:47:50.4,5625.9,79688.139,281.447,492.7234,7360,
2025-10-26 09:47:55.4,5625.9,79688.139,281.447,492.7230,7356,
2025-10-26 09:48:00.4,5625.9,79688.139,281.447,492.7230,7356,
2025-10-26 09:48:05.4,5625.9,79688.139,281.447,492.7231,7357,
2025-10-26 09:48:11.4,5625.9,79688.139,281.447,492.7230,7356,
2025-10-26 09:48:16.4,5625.9,79688.139,281.447,492.7233,7359,
2025-10-26 09:48:21.4,5625.9,79688.139,281.447,492.7230,7356,
2025-10-26 09:48:26.4,5625.9,79688.139,281.447,492.7232,7359,
2025-10-26 09:48:32.4,5625.9,79688.139,281.447,492.7230,7356,
2025-10-26 09:48:37.4,5625.9,79688.139,281.447,492.7231,7357,
2025-10-26 09:48:42.4,5625.9,79688.139,281.447,492.7231,7357,
2025-10-26 09:48:48.4,5625.9,79688.139,281.447,492.7231,7357,
2025-10-26 09:48:53.4,5625.9,79688.139,281.447,492.7229,7354,
2025-10-26 09:48:58.4,5625.9,79688.139,281.447,492.7232,7358,
2025-10-26 09:49:04.4,5625.9,79688.139,281.447,492.7224,7350,
2025-10-26 09:49:09.4,5625.9,79688.139,281.447,492.7227,7354,
2025-10-26 09:49:14.4,5625.9,79688.139,281.447,492.7233,7360,
2025-10-26 09:49:20.4,5625.9,79688.139,281.447,492.7230,7357,
2025-10-26 09:49:25.4,5625.9,79688.139,281.447,492.7243,7369,
2025-10-26 09:49:30.4,5625.9,79688.139,281.447,492.7240,7367,
2025-10-26 09:49:35.4,5625.9,79688.139,281.447,492.7241,7368,
2025-10-26 09:49:41.4,5625.9,79688.139,281.447,492.7238,7364,
2025-10-26 09:49:46.4,5625.9,79688.139,281.447,492.7225,7352,
2025-10-26 09:49:51.4,5625.9,79688.139,281.447,492.7236,7363,
2025-10-26 09:49:56.4,5625.9,79688.139,281.447,492.7233,7360,
2025-10-26 09:50:02.4,5625.9,79688.139,281.447,492.7231,7358,
2025-10-26 09:50:07.4,5625.9,79688.139,281.447,492.7236,7362,
2025-10-26 09:50:12.4,5625.9,79688.139,281.447,492.7234,7361,
2025-10-26 09:50:18.4,5625.9,79688.139,281.447,492.7231,7358,
2025-10-26 09:50:23.4,5625.9,79688.139,281.447,492.7229,7355,
2025-10-26 09:50:28.4,5625.9,79688.139,281.447,492.7222,7349,
2025-10-26 09:50:34.4,5625.9,79688.139,281.447,492.7222,7349,
2025-10-26 09:50:39.4,5625.9,79688.139,281.447,492.7234,7361,
2025-10-26 09:50:44.4,5625.9,79688.139,281.447,492.7234,7361,
2025-10-26 09:50:49.4,5625.9,79688.139,281.447,492.7232,7359,
2025-10-26 09:50:55.4,5625.9,79688.139,281.447,492.7228,7355,
2025-10-26 09:51:00.4,5625.9,79688.139,281.447,492.7233,7360,
2025-10-26 09:51:05.4,5625.9,79688.139,281.447,492.7232,7359,
2025-10-26 09:51:10.4,5625.9,79688.139,281.447,492.7234,7361,
2025-10-26 09:51:16.4,5625.9,79688.139,281.447,492.7233,7361,
2025-10-26 09:51:21.4,5625.9,79688.139,281.447,492.7226,7354,
2025-10-26 09:51:26.4,5625.9,79688.139,281.447,492.7226,7353,
2025-10-26 09:51:32.4,5625.9,79688.139,281.447,492.7233,7361,
2025-10-26 09:51:37.4,5625.9,79688.139,281.447,492.7231,7358,
2025-10-26 09:51:42.4,5625.9,79688.139,281.447,492.7234,7362,
2025-10-26 09:51:47.4,5625.9,79688.139,281.447,492.7231,7359,
2025-10-26 09:51:53.4,5625.9,79688.139,281.447,492.7230,7358,
2025-10-26 09:51:58.4,5625.9,79688.139,281.447,492.7236,7364,
2025-10-26 09:52:03.4,5625.9,79688.139,281.447,492.7233,7361,
2025-10-26 09:52:08.4,5625.9,79688.139,281.447,492.7231,7358,
2025-10-26 09:52:14.4,5625.9,79688.139,281.447,492.7225,7352,
2025-10-26 09:52:19.4,5625.9,79688.139,281.447,492.7224,7352,
2025-10-26 09:52:24.4,5625.9,79688.139,281.447,492.7231,7359,
2025-10-26 09:52:29.4,5625.9,79688.139,281.447,492.7231,7358,
2025-10-26 09:52:35.4,5625.9,79688.139,281.447,492.7226,7354,
2025-10-26 09:52:40.4,5625.9,79688.139,281.447,492.7230,7358,
2025-10-26 09:52:45.4,5625.9,79688.139,281.447,492.7229,7356,
2025-10-26 09:52:51.4,5625.9,79688.139,281.447,492.7227,7355,
2025-10-26 09:52:56.4,5625.9,79688.139,281.447,492.7234,7362,
2025-10-26 09:53:01.4,5625.9,79688.139,281.447,492.7234,7362,
2025-10-26 09:53:06.4,5625.9,79688.139,281.447,492.7231,7359,
2025-10-26 09:53:12.4,5625.9,79688.139,281.447,492.7228,7356,
2025-10-26 09:53:17.4,5625.9,79688.139,281.447,492.7228,7357,
